"295","295","45","0","1","0","0","0","1"
"328","328","78","0","1","0","0","1","0"
"334","334","84","0","0","1","0","0","1"
"373","373","123","0","0","1","0","0","1"
"412","412","162","0","0","1","0","0","1"
"451","451","201","0","0","1","0","0","1"
"490","490","240","0","0","1","0","0","1"
"529","529","279","0","0","1","0","0","1"
"568","568","318","0","0","1","0","0","1"
"357","6","357","0","0","1","0","0","1"
"381","30","381","0","0","1","1","0","0"
"396","45","396","0","1","0","0","0","1"
"435","84","435","0","1","0","0","0","1"
"474","123","474","0","1","0","0","0","1"
"513","162","513","0","1","0","0","0","1"
"552","201","552","0","1","0","0","0","1"
"591","240","591","0","1","0","0","0","1"
"279","276","0","0","1","0","0","0","1"
"318","315","0","0","1","0","0","0","1"
"336","333","0","0","1","0","0","1","0"
"357","354","0","0","0","1","0","0","1"
"396","393","0","0","0","1","0","0","1"
"435","432","0","0","0","1","0","0","1"
"474","471","0","0","0","1","0","0","1"
"513","510","0","0","0","1","0","0","1"
"552","549","0","0","0","1","0","0","1"
"591","588","0","0","0","1","0","0","1"
"295","295","45","0","1","0","0","0","1"
"334","334","84","0","1","0","0","0","1"
"337","337","87","0","1","0","0","1","0"
"373","373","123","0","0","1","0","0","1"
"412","412","162","0","0","1","0","0","1"
"451","451","201","0","0","1","0","0","1"
"490","490","240","0","0","1","0","0","1"
"529","529","279","0","0","1","0","0","1"
"568","568","318","0","0","1","0","0","1"
"357","6","357","0","0","1","0","0","1"
"381","30","381","0","0","1","1","0","0"
"396","45","396","0","1","0","0","0","1"
"435","84","435","0","1","0","0","0","1"
"474","123","474","0","1","0","0","0","1"
"513","162","513","0","1","0","0","0","1"
"552","201","552","0","1","0","0","0","1"
"295","295","45","0","1","0","0","0","1"
"334","334","84","0","1","0","0","0","1"
"343","343","93","0","1","0","0","1","0"
"373","373","123","0","0","1","0","0","1"
"412","412","162","0","0","1","0","0","1"
"451","451","201","0","0","1","0","0","1"
"295","295","45","0","1","0","0","0","1"
"334","334","84","0","1","0","0","0","1"
"373","373","123","0","1","0","0","0","1"
"376","376","126","0","1","0","0","1","0"
"409","409","159","0","0","1","0","0","1"
"448","448","198","0","0","1","0","0","1"
"487","487","237","0","0","1","0","0","1"
"526","526","276","0","0","1","0","0","1"
"565","565","315","0","0","1","0","0","1"
"354","0","354","0","0","1","0","0","1"
"375","0","375","0","0","1","1","0","0"
"393","0","393","0","1","0","0","0","1"
"432","0","432","0","1","0","0","0","1"
"471","0","471","0","1","0","0","0","1"
"510","0","510","0","1","0","0","0","1"
"549","0","549","0","1","0","0","0","1"
"588","0","588","0","1","0","0","0","1"
"276","0","273","0","1","0","0","0","1"
"315","0","312","0","1","0","0","0","1"
"354","0","351","0","1","0","0","0","1"
"393","0","390","0","1","0","0","0","1"
"432","0","429","0","1","0","0","0","1"
"471","0","468","0","1","0","0","0","1"
"510","0","507","0","1","0","0","0","1"
"549","0","546","0","1","0","0","0","1"
"588","0","585","0","1","0","0","0","1"
"375","27","0","0","1","0","0","0","1"
"414","66","0","0","1","0","0","0","1"
"453","105","0","0","1","0","0","0","1"
"492","144","0","0","1","0","0","0","1"
"531","183","0","0","1","0","0","0","1"
"570","222","0","0","1","0","0","0","1"
"258","255","9","0","1","0","0","0","1"
"297","294","48","0","1","0","0","0","1"
"303","300","54","0","1","0","0","1","0"
"336","333","87","0","0","1","0","0","1"
"375","372","126","0","0","1","0","0","1"
"414","411","165","0","0","1","0","0","1"
"453","450","204","0","0","1","0","0","1"
"492","489","243","0","0","1","0","0","1"
"531","528","282","0","0","1","0","0","1"
"570","567","321","0","0","1","0","0","1"
"354","0","351","0","0","1","1","0","0"
"357","0","354","0","1","0","0","0","1"
"396","0","393","0","1","0","0","0","1"
"435","0","432","0","1","0","0","0","1"
"474","0","471","0","1","0","0","0","1"
"513","0","510","0","1","0","0","0","1"
"552","0","549","0","1","0","0","0","1"
"591","0","588","0","1","0","0","0","1"
"279","0","276","0","1","0","0","0","1"
"318","0","315","0","1","0","0","0","1"
"357","0","354","0","1","0","0","0","1"
"396","0","393","0","1","0","0","0","1"
"435","0","432","0","1","0","0","0","1"
"474","0","471","0","1","0","0","0","1"
"513","0","510","0","1","0","0","0","1"
"552","0","549","0","1","0","0","0","1"
"591","0","588","0","1","0","0","0","1"
"378","0","0","0","1","0","0","0","1"
"417","0","0","0","1","0","0","0","1"
"456","0","0","0","1","0","0","0","1"
"495","0","0","0","1","0","0","0","1"
"534","0","0","0","1","0","0","0","1"
"573","0","0","0","1","0","0","0","1"
"261","12","0","0","1","0","0","0","1"
"300","51","0","0","1","0","0","0","1"
"336","87","0","0","1","0","0","0","1"
"375","126","0","0","1","0","0","0","1"
"414","165","0","0","1","0","0","0","1"
"453","204","0","0","1","0","0","0","1"
"492","243","0","0","1","0","0","0","1"
"531","282","0","0","1","0","0","0","1"
"570","321","0","0","1","0","0","0","1"
"6","357","0","0","1","0","0","0","1"
"15","366","0","0","1","0","0","1","0"
"45","396","0","0","0","1","0","0","1"
"84","435","0","0","0","1","0","0","1"
"123","474","0","0","0","1","0","0","1"
"162","513","0","0","0","1","0","0","1"
"201","552","0","0","0","1","0","0","1"
"240","591","0","0","0","1","0","0","1"
"279","276","30","0","0","1","0","0","1"
"295","295","45","0","1","0","0","0","1"
"316","316","66","0","1","0","0","1","0"
"334","334","84","0","0","1","0","0","1"
"373","373","123","0","0","1","0","0","1"
"412","412","162","0","0","1","0","0","1"
"451","451","201","0","0","1","0","0","1"
"490","490","240","0","0","1","0","0","1"
"529","529","279","0","0","1","0","0","1"
"568","568","318","0","0","1","0","0","1"
"357","0","357","0","0","1","0","0","1"
"384","0","384","0","0","1","1","0","0"
"396","0","396","0","1","0","0","0","1"
"435","0","435","0","1","0","0","0","1"
"474","0","474","0","1","0","0","0","1"
"513","0","513","0","1","0","0","0","1"
"552","0","552","0","1","0","0","0","1"
"591","0","591","0","1","0","0","0","1"
"0","0","30","0","1","0","0","0","1"
"0","0","69","0","1","0","0","0","1"
"0","0","108","0","1","0","0","0","1"
"0","0","147","0","1","0","0","0","1"
"0","0","186","0","1","0","0","0","1"
"0","0","225","0","1","0","0","0","1"
"0","0","264","0","1","0","0","0","1"
"0","0","303","0","1","0","0","0","1"
"0","0","342","0","1","0","0","0","1"
"27","30","375","0","1","0","0","0","1"
"66","69","414","0","1","0","0","0","1"
"105","108","453","0","1","0","0","0","1"
"135","138","483","0","1","0","1","0","0"
"144","147","492","1","0","0","0","0","1"
"183","186","531","1","0","0","0","0","1"
"222","225","570","1","0","0","0","0","1"
"261","258","9","1","0","0","0","0","1"
"300","297","48","1","0","0","0","0","1"
"339","336","87","1","0","0","0","0","1"
"345","342","93","1","0","0","0","1","0"
"375","372","123","0","1","0","0","1","0"
"378","375","126","0","0","1","0","0","1"
"417","414","165","0","0","1","0","0","1"
"456","453","204","0","0","1","0","0","1"
"495","492","243","0","0","1","0","0","1"
"534","531","282","0","0","1","0","0","1"
"573","570","321","0","0","1","0","0","1"
"9","0","357","0","0","1","1","0","0"
"12","0","360","0","1","0","0","0","1"
"51","0","399","0","1","0","0","0","1"
"90","0","438","0","1","0","0","0","1"
"129","0","477","0","1","0","0","0","1"
"168","0","516","0","1","0","0","0","1"
"207","0","555","0","1","0","0","0","1"
"246","0","594","0","1","0","0","0","1"
"282","0","0","0","1","0","0","0","1"
"321","0","0","0","1","0","0","0","1"
"360","0","0","0","1","0","0","0","1"
"399","0","0","0","1","0","0","0","1"
"438","0","0","0","1","0","0","0","1"
"477","0","0","0","1","0","0","0","1"
"516","0","0","0","1","0","0","0","1"
"555","0","0","0","1","0","0","0","1"
"594","0","0","0","1","0","0","0","1"
"30","33","0","0","1","0","0","0","1"
"69","72","0","0","1","0","0","0","1"
"108","111","0","0","1","0","0","0","1"
"147","150","0","0","1","0","0","0","1"
"186","189","0","0","1","0","0","0","1"
"225","228","0","0","1","0","0","0","1"
"240","243","0","0","1","0","0","1","0"
"264","261","12","0","0","1","0","0","1"
"303","300","51","0","0","1","0","0","1"
"342","339","90","0","0","1","0","0","1"
"381","378","129","0","0","1","0","0","1"
"420","417","168","0","0","1","0","0","1"
"459","456","207","0","0","1","0","0","1"
"498","495","246","0","0","1","0","0","1"
"537","534","285","0","0","1","0","0","1"
"576","573","324","0","0","1","0","0","1"
"357","12","360","0","0","1","1","0","0"
"360","15","363","0","1","0","0","0","1"
"399","54","402","0","1","0","0","0","1"
"438","93","441","0","1","0","0","0","1"
"477","132","480","0","1","0","0","0","1"
"516","171","519","0","1","0","0","0","1"
"555","210","558","0","1","0","0","0","1"
"594","249","597","0","1","0","0","0","1"
"285","282","0","0","1","0","0","0","1"
"324","321","0","0","1","0","0","0","1"
"342","339","0","0","1","0","0","1","0"
"363","360","0","0","0","1","0","0","1"
"402","399","0","0","0","1","0","0","1"
"441","438","0","0","0","1","0","0","1"
"480","477","0","0","0","1","0","0","1"
"519","516","0","0","0","1","0","0","1"
"558","555","0","0","0","1","0","0","1"
"597","594","0","0","0","1","0","0","1"
"381","36","0","0","0","1","0","0","1"
"420","75","0","0","0","1","0","0","1"
"459","114","0","0","0","1","0","0","1"
"498","153","0","0","0","1","0","0","1"
"537","192","0","0","0","1","0","0","1"
"576","231","0","0","0","1","0","0","1"
"15","264","0","0","0","1","0","0","1"
"54","303","0","0","0","1","0","0","1"
"93","342","0","0","0","1","0","0","1"
"132","381","0","0","0","1","0","0","1"
"171","420","0","0","0","1","0","0","1"
"210","459","0","0","0","1","0","0","1"
"249","498","0","0","0","1","0","0","1"
"288","537","0","0","0","1","0","0","1"
"327","576","0","0","0","1","0","0","1"
"366","363","0","0","0","1","0","0","1"
"405","402","0","0","0","1","0","0","1"
"444","441","0","0","0","1","0","0","1"
"483","480","0","0","0","1","0","0","1"
"522","519","0","0","0","1","0","0","1"
"561","558","0","0","0","1","0","0","1"
"600","597","0","0","0","1","0","0","1"
"39","288","0","0","0","1","0","0","1"
"78","327","0","0","0","1","0","0","1"
"117","366","0","0","0","1","0","0","1"
"156","405","0","0","0","1","0","0","1"
"195","444","0","0","0","1","0","0","1"
"234","483","0","0","0","1","0","0","1"
"273","522","0","0","0","1","0","0","1"
"312","561","0","0","0","1","0","0","1"
"351","600","0","0","0","1","0","0","1"
"384","0","39","0","0","1","0","0","1"
"423","0","78","0","0","1","0","0","1"
"462","0","117","0","0","1","0","0","1"
"501","0","156","0","0","1","0","0","1"
"540","0","195","0","0","1","0","0","1"
"579","0","234","0","0","1","0","0","1"
"18","0","270","0","0","1","0","0","1"
"57","0","309","0","0","1","0","0","1"
"93","0","345","0","0","1","1","0","0"
"96","0","348","0","1","0","0","0","1"
"135","0","387","0","1","0","0","0","1"
"174","0","426","0","1","0","0","0","1"
"213","0","465","0","1","0","0","0","1"
"252","0","504","0","1","0","0","0","1"
"291","0","543","0","1","0","0","0","1"
"330","0","582","0","1","0","0","0","1"
"369","18","366","0","1","0","0","0","1"
"408","57","405","0","1","0","0","0","1"
"447","96","444","0","1","0","0","0","1"
"486","135","483","0","1","0","0","0","1"
"525","174","522","0","1","0","0","0","1"
"564","213","561","0","1","0","0","0","1"
"0","252","600","0","1","0","0","0","1"
"0","291","288","0","1","0","0","0","1"
"0","303","300","0","1","0","1","0","0"
"0","330","327","1","0","0","0","0","1"
"0","369","366","1","0","0","0","0","1"
"0","408","405","1","0","0","0","0","1"
"0","447","444","1","0","0","0","0","1"
"0","486","483","1","0","0","0","0","1"
"0","525","522","1","0","0","0","0","1"
"0","564","561","1","0","0","0","0","1"
"3","0","600","1","0","0","0","0","1"
"42","0","39","1","0","0","0","0","1"
"81","0","78","1","0","0","0","0","1"
"117","0","114","1","0","0","0","1","0"
"120","0","117","0","1","0","0","0","1"
"159","0","156","0","1","0","0","0","1"
"198","0","195","0","1","0","0","0","1"
"237","0","234","0","1","0","0","0","1"
"270","0","273","0","1","0","0","0","1"
"309","0","312","0","1","0","0","0","1"
"348","0","351","0","1","0","0","0","1"
"387","0","390","0","1","0","0","0","1"
"426","0","429","0","1","0","0","0","1"
"465","0","468","0","1","0","0","0","1"
"504","0","507","0","1","0","0","0","1"
"543","0","546","0","1","0","0","0","1"
"582","0","585","0","1","0","0","0","1"
"372","24","369","0","1","0","0","0","1"
"411","63","408","0","1","0","0","0","1"
"450","102","447","0","1","0","0","0","1"
"489","141","486","0","1","0","0","0","1"
"528","180","525","0","1","0","0","0","1"
"567","219","564","0","1","0","0","0","1"
"0","252","0","0","1","0","0","0","1"
"0","258","0","0","1","0","0","1","0"
"0","291","0","0","0","1","0","0","1"
"0","330","0","0","0","1","0","0","1"
"0","369","0","0","0","1","0","0","1"
"0","408","0","0","0","1","0","0","1"
"0","447","0","0","0","1","0","0","1"
"0","486","0","0","0","1","0","0","1"
"0","525","0","0","0","1","0","0","1"
"0","564","0","0","0","1","0","0","1"
"0","600","3","0","0","1","0","0","1"
"0","390","42","0","0","1","0","0","1"
"0","429","81","0","0","1","0","0","1"
"0","468","120","0","0","1","0","0","1"
"0","507","159","0","0","1","0","0","1"
"0","546","198","0","0","1","0","0","1"
"0","585","237","0","0","1","0","0","1"
"0","0","273","0","0","1","0","0","1"
"0","0","300","0","0","1","1","0","0"
"0","0","312","0","1","0","0","0","1"
"0","0","351","0","1","0","0","0","1"
"0","0","390","0","1","0","0","0","1"
"0","0","429","0","1","0","0","0","1"
"0","0","468","0","1","0","0","0","1"
"0","0","507","0","1","0","0","0","1"
"0","0","546","0","1","0","0","0","1"
"0","0","585","0","1","0","0","0","1"
"0","0","24","0","1","0","0","0","1"
"0","0","63","0","1","0","0","0","1"
"0","0","102","0","1","0","0","0","1"
"0","0","141","0","1","0","0","0","1"
"0","0","180","0","1","0","0","0","1"
"0","0","219","0","1","0","0","0","1"
"6","0","252","0","1","0","0","0","1"
"45","0","291","0","1","0","0","0","1"
"84","0","330","0","1","0","0","0","1"
"123","0","369","0","1","0","0","0","1"
"162","0","408","0","1","0","0","0","1"
"201","0","447","0","1","0","0","0","1"
"240","0","486","0","1","0","0","0","1"
"279","0","525","0","1","0","0","0","1"
"318","0","564","0","1","0","0","0","1"
"351","0","354","0","1","0","0","0","1"
"390","0","393","0","1","0","0","0","1"
"429","0","432","0","1","0","0","0","1"
"468","0","471","0","1","0","0","0","1"
"507","0","510","0","1","0","0","0","1"
"546","0","549","0","1","0","0","0","1"
"585","0","588","0","1","0","0","0","1"
"0","0","27","0","1","0","0","0","1"
"0","0","66","0","1","0","0","0","1"
"0","0","105","0","1","0","0","0","1"
"0","0","144","0","1","0","0","0","1"
"0","0","183","0","1","0","0","0","1"
"0","0","222","0","1","0","0","0","1"
"0","0","261","0","1","0","0","0","1"
"0","0","300","0","1","0","0","0","1"
"0","0","339","0","1","0","0","0","1"
"27","24","375","0","1","0","0","0","1"
"66","63","414","0","1","0","0","0","1"
"105","102","453","0","1","0","0","0","1"
"144","141","492","0","1","0","0","0","1"
"183","180","531","0","1","0","0","0","1"
"222","219","570","0","1","0","0","0","1"
"255","258","0","0","1","0","0","0","1"
"291","294","0","0","1","0","0","1","0"
"294","297","0","0","0","1","0","0","1"
"333","336","0","0","0","1","0","0","1"
"372","375","0","0","0","1","0","0","1"
"411","414","0","0","0","1","0","0","1"
"450","453","0","0","0","1","0","0","1"
"489","492","0","0","0","1","0","0","1"
"528","531","0","0","0","1","0","0","1"
"567","570","0","0","0","1","0","0","1"
"0","357","0","0","0","1","0","0","1"
"0","396","0","0","0","1","0","0","1"
"0","435","0","0","0","1","0","0","1"
"0","474","0","0","0","1","0","0","1"
"0","513","0","0","0","1","0","0","1"
"0","552","0","0","0","1","0","0","1"
"0","591","0","0","0","1","0","0","1"
"30","0","0","0","0","1","0","0","1"
"33","0","0","0","0","1","1","0","0"
"69","0","0","0","1","0","0","0","1"
"108","0","0","0","1","0","0","0","1"
"147","0","0","0","1","0","0","0","1"
"186","0","0","0","1","0","0","0","1"
"225","0","0","0","1","0","0","0","1"
"264","0","0","0","1","0","0","0","1"
"303","0","0","0","1","0","0","0","1"
"342","0","0","0","1","0","0","0","1"
"378","30","27","0","1","0","0","0","1"
"417","69","66","0","1","0","0","0","1"
"456","108","105","0","1","0","0","0","1"
"495","147","144","0","1","0","0","0","1"
"534","186","183","0","1","0","0","0","1"
"573","225","222","0","1","0","0","0","1"
"0","258","261","0","1","0","0","0","1"
"0","297","300","0","1","0","0","0","1"
"0","336","339","0","1","0","0","0","1"
"0","339","342","0","1","0","1","0","0"
"0","375","378","1","0","0","0","0","1"
"0","414","417","1","0","0","0","0","1"
"0","453","456","1","0","0","0","0","1"
"0","492","495","1","0","0","0","0","1"
"0","531","534","1","0","0","0","0","1"
"0","570","573","1","0","0","0","0","1"
"9","360","357","1","0","0","0","0","1"
"48","399","396","1","0","0","0","0","1"
"87","438","435","1","0","0","0","0","1"
"126","477","474","1","0","0","0","0","1"
"165","516","513","1","0","0","0","0","1"
"204","555","552","1","0","0","0","0","1"
"243","594","591","1","0","0","0","0","1"
"282","0","279","1","0","0","0","0","1"
"321","0","318","1","0","0","0","0","1"
"342","0","339","1","0","0","0","1","0"
"360","0","357","0","1","0","0","0","1"
"399","0","396","0","1","0","0","0","1"
"438","0","435","0","1","0","0","0","1"
"477","0","474","0","1","0","0","0","1"
"516","0","513","0","1","0","0","0","1"
"555","0","552","0","1","0","0","0","1"
"594","0","591","0","1","0","0","0","1"
"378","33","30","0","1","0","0","0","1"
"399","54","51","0","1","0","0","1","0"
"417","72","69","0","0","1","0","0","1"
"456","111","108","0","0","1","0","0","1"
"495","150","147","0","0","1","0","0","1"
"534","189","186","0","0","1","0","0","1"
"573","228","225","0","0","1","0","0","1"
"0","261","264","0","0","1","0","0","1"
"0","288","291","0","0","1","1","0","0"
"0","300","303","0","1","0","0","0","1"
"0","318","321","0","1","0","1","0","0"
"0","339","342","1","0","0","0","0","1"
"0","378","381","1","0","0","0","0","1"
"0","417","420","1","0","0","0","0","1"
"0","456","459","1","0","0","0","0","1"
"0","495","498","1","0","0","0","0","1"
"0","534","537","1","0","0","0","0","1"
"0","573","576","1","0","0","0","0","1"
"15","12","360","1","0","0","0","0","1"
"54","51","399","1","0","0","0","0","1"
"93","90","438","1","0","0","0","0","1"
"132","129","477","1","0","0","0","0","1"
"171","168","516","1","0","0","0","0","1"
"210","207","555","1","0","0","0","0","1"
"249","246","594","1","0","0","0","0","1"
"255","258","0","1","0","0","0","1","0"
"282","285","0","0","1","0","0","0","1"
"315","318","0","0","1","0","0","1","0"
"321","324","0","0","0","1","0","0","1"
"360","363","0","0","0","1","0","0","1"
"399","402","0","0","0","1","0","0","1"
"438","441","0","0","0","1","0","0","1"
"477","480","0","0","0","1","0","0","1"
"516","519","0","0","0","1","0","0","1"
"555","558","0","0","0","1","0","0","1"
"594","597","0","0","0","1","0","0","1"
"381","384","0","0","0","1","0","0","1"
"420","423","0","0","0","1","0","0","1"
"459","462","0","0","0","1","0","0","1"
"498","501","0","0","0","1","0","0","1"
"537","540","0","0","0","1","0","0","1"
"576","579","0","0","0","1","0","0","1"
"264","0","18","0","0","1","0","0","1"
"303","0","57","0","0","1","0","0","1"
"342","0","96","0","0","1","0","0","1"
"381","0","135","0","0","1","0","0","1"
"420","0","174","0","0","1","0","0","1"
"459","0","213","0","0","1","0","0","1"
"498","0","252","0","0","1","0","0","1"
"537","0","291","0","0","1","0","0","1"
"576","0","330","0","0","1","0","0","1"
"588","0","342","0","0","1","1","0","0"
"18","15","366","0","1","0","0","0","1"
"57","54","405","0","1","0","0","0","1"
"96","93","444","0","1","0","0","0","1"
"135","132","483","0","1","0","0","0","1"
"174","171","522","0","1","0","0","0","1"
"213","210","561","0","1","0","0","0","1"
"252","249","600","0","1","0","0","0","1"
"285","288","0","0","1","0","0","0","1"
"324","327","0","0","1","0","0","0","1"
"342","345","0","0","1","0","0","1","0"
"363","366","0","0","0","1","0","0","1"
"402","405","0","0","0","1","0","0","1"
"441","444","0","0","0","1","0","0","1"
"480","483","0","0","0","1","0","0","1"
"519","522","0","0","0","1","0","0","1"
"558","561","0","0","0","1","0","0","1"
"597","600","0","0","0","1","0","0","1"
"387","0","39","0","0","1","0","0","1"
"426","0","78","0","0","1","0","0","1"
"465","0","117","0","0","1","0","0","1"
"504","0","156","0","0","1","0","0","1"
"513","0","165","0","0","1","1","0","0"
"543","0","195","0","1","0","0","0","1"
"582","0","234","0","1","0","0","0","1"
"18","0","270","0","1","0","0","0","1"
"57","0","309","0","1","0","0","0","1"
"96","0","348","0","1","0","0","0","1"
"135","0","387","0","1","0","0","0","1"
"174","0","426","0","1","0","0","0","1"
"213","0","465","0","1","0","0","0","1"
"252","0","504","0","1","0","0","0","1"
"291","0","543","0","1","0","0","0","1"
"330","0","582","0","1","0","0","0","1"
"369","0","21","0","1","0","0","0","1"
"408","0","60","0","1","0","0","0","1"
"447","0","99","0","1","0","0","0","1"
"486","0","138","0","1","0","0","0","1"
"525","0","177","0","1","0","0","0","1"
"564","0","216","0","1","0","0","0","1"
"3","0","252","0","1","0","0","0","1"
"42","0","291","0","1","0","0","0","1"
"81","0","330","0","1","0","0","0","1"
"120","0","369","0","1","0","0","0","1"
"159","0","408","0","1","0","0","0","1"
"198","0","447","0","1","0","0","0","1"
"237","0","486","0","1","0","0","0","1"
"276","0","525","0","1","0","0","0","1"
"315","0","564","0","1","0","0","0","1"
"351","0","600","0","1","0","0","0","1"
"387","0","0","0","1","0","0","0","1"
"426","0","0","0","1","0","0","0","1"
"465","0","0","0","1","0","0","0","1"
"504","0","0","0","1","0","0","0","1"
"543","0","0","0","1","0","0","0","1"
"582","0","0","0","1","0","0","0","1"
"0","0","24","0","1","0","0","0","1"
"0","0","63","0","1","0","0","0","1"
"0","0","102","0","1","0","0","0","1"
"0","0","141","0","1","0","0","0","1"
"0","0","180","0","1","0","0","0","1"
"0","0","219","0","1","0","0","0","1"
"0","0","258","0","1","0","0","0","1"
"0","0","297","0","1","0","0","0","1"
"0","0","336","0","1","0","0","0","1"
"21","0","372","0","1","0","0","0","1"
"60","0","411","0","1","0","0","0","1"
"99","0","450","0","1","0","0","0","1"
"138","0","489","0","1","0","0","0","1"
"177","0","528","0","1","0","0","0","1"
"216","0","567","0","1","0","0","0","1"
"255","3","0","0","1","0","0","0","1"
"294","42","0","0","1","0","0","0","1"
"333","81","0","0","1","0","0","0","1"
"372","120","0","0","1","0","0","0","1"
"411","159","0","0","1","0","0","0","1"
"450","198","0","0","1","0","0","0","1"
"489","237","0","0","1","0","0","0","1"
"528","276","0","0","1","0","0","0","1"
"567","315","0","0","1","0","0","0","1"
"351","351","0","0","1","0","0","1","0"
"351","354","0","0","0","1","0","0","1"
"390","393","0","0","0","1","0","0","1"
"429","432","0","0","0","1","0","0","1"
"468","471","0","0","0","1","0","0","1"
"507","510","0","0","0","1","0","0","1"
"546","549","0","0","0","1","0","0","1"
"585","588","0","0","0","1","0","0","1"
"276","0","27","0","0","1","0","0","1"
"315","0","66","0","0","1","0","0","1"
"354","0","105","0","0","1","0","0","1"
"393","0","144","0","0","1","0","0","1"
"432","0","183","0","0","1","0","0","1"
"471","0","222","0","0","1","0","0","1"
"471","0","222","0","0","1","1","0","0"
"510","0","261","0","1","0","0","0","1"
"549","0","300","0","1","0","0","0","1"
"588","0","339","0","1","0","0","0","1"
"0","0","375","0","1","0","0","0","1"
"0","0","414","0","1","0","0","0","1"
"0","0","453","0","1","0","0","0","1"
"0","0","492","0","1","0","0","0","1"
"0","0","531","0","1","0","0","0","1"
"0","0","567","0","1","0","0","0","1"
"6","0","0","0","1","0","0","0","1"
"45","0","0","0","1","0","0","0","1"
"84","0","0","0","1","0","0","0","1"
"123","0","0","0","1","0","0","0","1"
"162","0","0","0","1","0","0","0","1"
"201","0","0","0","1","0","0","0","1"
"240","0","0","0","1","0","0","0","1"
"279","0","0","0","1","0","0","0","1"
"318","0","0","0","1","0","0","0","1"
"354","0","0","0","1","0","0","0","1"
"393","0","0","0","1","0","0","0","1"
"432","0","0","0","1","0","0","0","1"
"471","0","0","0","1","0","0","0","1"
"510","0","0","0","1","0","0","0","1"
"549","0","0","0","1","0","0","0","1"
"588","0","0","0","1","0","0","0","1"
"27","0","0","0","1","0","0","0","1"
